order_date,pizza_name,pizza_category,total_kuantitas,total_amount,total_profit,total_complain
2025-08-11,THE SOPPRESSATA PIZZA,SUPREME,2,301725.0,42525.0,0
2025-08-11,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,4,510300.0,98334.0,1
2025-08-11,THE SPICY ITALIAN PIZZA,SUPREME,4,569025.0,108702.0,0
2025-08-11,THE SPINACH AND FETA PIZZA,VEGGIE,8,1176525.0,228663.0,1
2025-08-11,THE SPINACH PESTO PIZZA,VEGGIE,1,101250.0,20088.0,0
2025-08-11,THE SPINACH SUPREME PIZZA,SUPREME,4,471825.0,89667.0,0
2025-08-11,THE THAI CHICKEN PIZZA,CHICKEN,4,575100.0,102951.0,1
2025-08-11,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,652050.0,177228.0,0
2025-08-12,THE BARBECUE CHICKEN PIZZA,CHICKEN,5,710775.0,168318.0,2
2025-08-12,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-08-12,THE BRIE CARRE PIZZA,SUPREME,3,574695.0,63180.0,1
2025-08-12,THE CALABRESE PIZZA,SUPREME,3,394875.0,49815.0,0
2025-08-12,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,6,878850.0,229473.0,0
2025-08-12,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,374625.0,75573.0,0
2025-08-12,THE CHICKEN PESTO PIZZA,CHICKEN,3,407025.0,79785.0,1
2025-08-12,THE CLASSIC DELUXE PIZZA,CLASSIC,10,1235250.0,304479.0,1
2025-08-12,THE FIVE CHEESE PIZZA,VEGGIE,2,299700.0,50220.0,0
2025-08-12,THE FOUR CHEESE PIZZA,VEGGIE,6,820530.0,171882.0,0
2025-08-12,THE GREEK PIZZA,CLASSIC,4,639900.0,143289.0,0
2025-08-12,THE GREEN GARDEN PIZZA,VEGGIE,3,324000.0,64314.0,1
2025-08-12,THE HAWAIIAN PIZZA,CLASSIC,11,1152225.0,244539.0,2
2025-08-12,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,2,263250.0,39852.0,0
2025-08-12,THE ITALIAN SUPREME PIZZA,SUPREME,4,637875.0,90396.0,0
2025-08-12,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,443475.0,111618.0,1
2025-08-12,THE MEDITERRANEAN PIZZA,VEGGIE,3,425250.0,73062.0,0
2025-08-12,THE MEXICANA PIZZA,VEGGIE,5,785700.0,202824.0,0
2025-08-12,THE NAPOLITANA PIZZA,CLASSIC,5,518400.0,65934.0,0
2025-08-12,THE PEPPER SALAMI PIZZA,SUPREME,2,301725.0,78813.0,0
2025-08-12,THE PEPPERONI PIZZA,CLASSIC,5,483975.0,112347.0,1
2025-08-12,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,3,319950.0,80433.0,0
2025-08-12,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,6,739125.0,155034.0,1
2025-08-12,THE SICILIAN PIZZA,SUPREME,4,558900.0,103275.0,2
2025-08-12,THE SOPPRESSATA PIZZA,SUPREME,2,234900.0,41310.0,1
2025-08-12,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,6,911250.0,109350.0,0
2025-08-12,THE SPICY ITALIAN PIZZA,SUPREME,10,1476225.0,302373.0,0
2025-08-12,THE SPINACH AND FETA PIZZA,VEGGIE,7,878850.0,142317.0,1
2025-08-12,THE SPINACH PESTO PIZZA,VEGGIE,2,269325.0,38475.0,0
2025-08-12,THE SPINACH SUPREME PIZZA,SUPREME,3,370575.0,70551.0,0
2025-08-12,THE THAI CHICKEN PIZZA,CHICKEN,7,982125.0,191970.0,1
2025-08-12,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,3,457650.0,121014.0,0
2025-08-13,THE BARBECUE CHICKEN PIZZA,CHICKEN,2,238950.0,62451.0,0
2025-08-13,THE BIG MEAT PIZZA,CLASSIC,6,583200.0,93798.0,0
2025-08-13,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-08-13,THE CALABRESE PIZZA,SUPREME,2,295650.0,51435.0,0
2025-08-13,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,4,510300.0,131868.0,1
2025-08-13,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,374625.0,87399.0,1
2025-08-13,THE CHICKEN PESTO PIZZA,CHICKEN,2,206550.0,48276.0,0
2025-08-13,THE CLASSIC DELUXE PIZZA,CLASSIC,11,1300050.0,297918.0,1
2025-08-13,THE FIVE CHEESE PIZZA,VEGGIE,3,449550.0,75330.0,0
2025-08-13,THE FOUR CHEESE PIZZA,VEGGIE,7,965925.0,203553.0,0
2025-08-13,THE GREEK PIZZA,CLASSIC,2,194400.0,41148.0,0
2025-08-13,THE GREEN GARDEN PIZZA,VEGGIE,1,129600.0,33534.0,0
2025-08-13,THE HAWAIIAN PIZZA,CLASSIC,5,447525.0,85293.0,0
2025-08-13,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,627750.0,92988.0,0
2025-08-13,THE ITALIAN SUPREME PIZZA,SUPREME,3,402975.0,77598.0,0
2025-08-13,THE ITALIAN VEGETABLES PIZZA,VEGGIE,4,512325.0,104166.0,0
2025-08-13,THE MEDITERRANEAN PIZZA,VEGGIE,2,261225.0,47709.0,0
2025-08-13,THE MEXICANA PIZZA,VEGGIE,2,328050.0,86022.0,0
2025-08-13,THE NAPOLITANA PIZZA,CLASSIC,5,724950.0,168966.0,0
2025-08-13,THE PEPPER SALAMI PIZZA,SUPREME,3,469800.0,127818.0,0
2025-08-13,THE PEPPERONI PIZZA,CLASSIC,13,1360800.0,306666.0,2
2025-08-13,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,579150.0,137619.0,0
2025-08-13,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,2,234900.0,55404.0,0
2025-08-13,THE SICILIAN PIZZA,SUPREME,5,690525.0,118260.0,0
2025-08-13,THE SOPPRESSATA PIZZA,SUPREME,3,402975.0,63585.0,0
2025-08-13,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,7,917325.0,165726.0,0
2025-08-13,THE SPICY ITALIAN PIZZA,SUPREME,4,571050.0,122067.0,0
2025-08-13,THE SPINACH AND FETA PIZZA,VEGGIE,7,812025.0,117612.0,1
2025-08-13,THE SPINACH PESTO PIZZA,VEGGIE,1,101250.0,20088.0,0
2025-08-13,THE THAI CHICKEN PIZZA,CHICKEN,11,1622025.0,289899.0,1
2025-08-13,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,293625.0,78894.0,0
2025-08-14,THE BARBECUE CHICKEN PIZZA,CHICKEN,10,1356750.0,339390.0,1
2025-08-14,THE BIG MEAT PIZZA,CLASSIC,10,972000.0,156330.0,1
2025-08-14,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-08-14,THE CALABRESE PIZZA,SUPREME,3,394875.0,49815.0,0
2025-08-14,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,5,743175.0,202257.0,2
2025-08-14,THE CHICKEN ALFREDO PIZZA,CHICKEN,4,639900.0,138348.0,0
2025-08-14,THE CHICKEN PESTO PIZZA,CHICKEN,5,645975.0,130815.0,1
2025-08-14,THE CLASSIC DELUXE PIZZA,CLASSIC,9,1073250.0,245916.0,4
2025-08-14,THE FIVE CHEESE PIZZA,VEGGIE,5,749250.0,125550.0,0
2025-08-14,THE FOUR CHEESE PIZZA,VEGGIE,4,581580.0,126684.0,1
2025-08-14,THE GREEK PIZZA,CLASSIC,4,749250.0,172044.0,0
2025-08-14,THE GREEN GARDEN PIZZA,VEGGIE,2,226800.0,48924.0,0
2025-08-14,THE HAWAIIAN PIZZA,CLASSIC,8,848475.0,177390.0,1
2025-08-14,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,558900.0,83430.0,0
2025-08-14,THE ITALIAN SUPREME PIZZA,SUPREME,8,1071225.0,256203.0,2
2025-08-14,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,374625.0,75006.0,0
2025-08-14,THE MEDITERRANEAN PIZZA,VEGGIE,4,589275.0,98415.0,1
2025-08-14,THE MEXICANA PIZZA,VEGGIE,6,882900.0,228015.0,1
2025-08-14,THE NAPOLITANA PIZZA,CLASSIC,9,972000.0,120042.0,0
2025-08-14,THE PEPPER SALAMI PIZZA,SUPREME,3,402975.0,98253.0,0
2025-08-14,THE PEPPERONI PIZZA,CLASSIC,13,1204875.0,272808.0,2
2025-08-14,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,8,984150.0,223641.0,3
2025-08-14,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,5,637875.0,137700.0,1
2025-08-14,THE SICILIAN PIZZA,SUPREME,10,1219050.0,215460.0,1
2025-08-14,THE SOPPRESSATA PIZZA,SUPREME,3,402975.0,63585.0,0
2025-08-14,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,11,1589625.0,256770.0,0
2025-08-14,THE SPICY ITALIAN PIZZA,SUPREME,4,603450.0,120204.0,0
2025-08-14,THE SPINACH AND FETA PIZZA,VEGGIE,9,1338525.0,248184.0,1
2025-08-14,THE SPINACH PESTO PIZZA,VEGGIE,1,101250.0,20088.0,0
2025-08-14,THE SPINACH SUPREME PIZZA,SUPREME,4,469800.0,74844.0,1
2025-08-14,THE THAI CHICKEN PIZZA,CHICKEN,7,1014525.0,189459.0,1
2025-08-14,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,652050.0,177228.0,2
2025-08-15,THE BARBECUE CHICKEN PIZZA,CHICKEN,6,846450.0,204525.0,0
2025-08-15,THE BIG MEAT PIZZA,CLASSIC,5,486000.0,78165.0,1
2025-08-15,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-08-15,THE CALABRESE PIZZA,SUPREME,2,295650.0,51435.0,0
2025-08-15,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1221075.0,312255.0,1
2025-08-15,THE CLASSIC DELUXE PIZZA,CLASSIC,9,1040850.0,224208.0,2
2025-08-15,THE FIVE CHEESE PIZZA,VEGGIE,5,749250.0,125550.0,1
2025-08-15,THE FOUR CHEESE PIZZA,VEGGIE,2,264870.0,54270.0,0
2025-08-15,THE GREEK PIZZA,CLASSIC,4,639900.0,143289.0,2
2025-08-15,THE GREEN GARDEN PIZZA,VEGGIE,3,324000.0,64314.0,0
2025-08-15,THE HAWAIIAN PIZZA,CLASSIC,4,433350.0,73710.0,0
2025-08-15,THE ITALIAN SUPREME PIZZA,SUPREME,6,838350.0,167265.0,0
2025-08-15,THE ITALIAN VEGETABLES PIZZA,VEGGIE,4,544725.0,125388.0,0
2025-08-15,THE MEDITERRANEAN PIZZA,VEGGIE,4,453600.0,70794.0,1
2025-08-15,THE MEXICANA PIZZA,VEGGIE,5,684450.0,172773.0,0
2025-08-15,THE NAPOLITANA PIZZA,CLASSIC,7,846450.0,128466.0,0
2025-08-15,THE PEPPER SALAMI PIZZA,SUPREME,2,336150.0,98010.0,0
2025-08-15,THE PEPPERONI PIZZA,CLASSIC,11,1158300.0,263493.0,0
2025-08-15,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,6,801900.0,174798.0,0
2025-08-15,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,402975.0,82296.0,0
2025-08-15,THE SICILIAN PIZZA,SUPREME,7,986175.0,191565.0,0
2025-08-15,THE SOPPRESSATA PIZZA,SUPREME,5,670275.0,104085.0,1
2025-08-15,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,3,504225.0,68283.0,0
2025-08-15,THE SPICY ITALIAN PIZZA,SUPREME,5,773550.0,169371.0,0
2025-08-15,THE SPINACH AND FETA PIZZA,VEGGIE,6,779625.0,112671.0,0
2025-08-15,THE SPINACH PESTO PIZZA,VEGGIE,5,637875.0,92259.0,0
2025-08-15,THE SPINACH SUPREME PIZZA,SUPREME,3,368550.0,55728.0,0
2025-08-15,THE THAI CHICKEN PIZZA,CHICKEN,4,510300.0,68283.0,1
2025-08-15,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,4,453600.0,129762.0,1
2025-08-16,THE BARBECUE CHICKEN PIZZA,CHICKEN,9,1285875.0,300429.0,0
2025-08-16,THE BIG MEAT PIZZA,CLASSIC,5,486000.0,78165.0,0
2025-08-16,THE BRIE CARRE PIZZA,SUPREME,3,574695.0,63180.0,0
2025-08-16,THE CALABRESE PIZZA,SUPREME,2,295650.0,51435.0,0
2025-08-16,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,6,846450.0,185166.0,0
2025-08-16,THE CHICKEN ALFREDO PIZZA,CHICKEN,4,575100.0,113724.0,0
2025-08-16,THE CHICKEN PESTO PIZZA,CHICKEN,3,439425.0,81648.0,1
2025-08-16,THE CLASSIC DELUXE PIZZA,CLASSIC,4,486000.0,125712.0,0
2025-08-16,THE FOUR CHEESE PIZZA,VEGGIE,3,436185.0,95013.0,0
2025-08-16,THE GREEK PIZZA,CLASSIC,5,805950.0,162162.0,0
2025-08-16,THE GREEN GARDEN PIZZA,VEGGIE,6,714825.0,140697.0,0
2025-08-16,THE HAWAIIAN PIZZA,CLASSIC,8,919350.0,184032.0,1
2025-08-16,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,1,166050.0,24705.0,0
2025-08-16,THE ITALIAN SUPREME PIZZA,SUPREME,5,771525.0,126117.0,0
2025-08-16,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,305775.0,82458.0,1
2025-08-16,THE MEDITERRANEAN PIZZA,VEGGIE,4,520425.0,73791.0,1
2025-08-16,THE MEXICANA PIZZA,VEGGIE,5,684450.0,172773.0,1
2025-08-16,THE NAPOLITANA PIZZA,CLASSIC,4,558900.0,121662.0,1
2025-08-16,THE PEPPER SALAMI PIZZA,SUPREME,5,670275.0,157869.0,1
2025-08-16,THE PEPPERONI PIZZA,CLASSIC,5,483975.0,122310.0,1
2025-08-16,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,206550.0,52083.0,0
2025-08-16,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,368550.0,93474.0,1
2025-08-16,THE SICILIAN PIZZA,SUPREME,4,558900.0,75330.0,1
2025-08-16,THE SOPPRESSATA PIZZA,SUPREME,4,471825.0,85455.0,0
2025-08-16,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,1,103275.0,30942.0,0
2025-08-16,THE SPICY ITALIAN PIZZA,SUPREME,6,905175.0,180306.0,0
2025-08-16,THE SPINACH AND FETA PIZZA,VEGGIE,7,1010475.0,174312.0,0
2025-08-16,THE SPINACH PESTO PIZZA,VEGGIE,2,301725.0,35235.0,1
2025-08-16,THE SPINACH SUPREME PIZZA,SUPREME,5,670275.0,106353.0,0
2025-08-16,THE THAI CHICKEN PIZZA,CHICKEN,4,575100.0,102951.0,1
2025-08-16,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,1,129600.0,36774.0,0
2025-08-17,THE BARBECUE CHICKEN PIZZA,CHICKEN,8,1117800.0,254259.0,1
2025-08-17,THE BIG MEAT PIZZA,CLASSIC,11,1069200.0,171963.0,0
2025-08-17,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-08-17,THE CALABRESE PIZZA,SUPREME,3,394875.0,49815.0,0
2025-08-17,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,10,1421550.0,360774.0,1
2025-08-17,THE CHICKEN ALFREDO PIZZA,CHICKEN,2,238950.0,50220.0,0
2025-08-17,THE CHICKEN PESTO PIZZA,CHICKEN,5,645975.0,129924.0,0
2025-08-17,THE CLASSIC DELUXE PIZZA,CLASSIC,13,1563300.0,350973.0,0
2025-08-17,THE FOUR CHEESE PIZZA,VEGGIE,7,991845.0,212625.0,0
2025-08-17,THE GREEK PIZZA,CLASSIC,1,97200.0,20574.0,0
2025-08-17,THE GREEN GARDEN PIZZA,VEGGIE,3,324000.0,64314.0,0
2025-08-17,THE HAWAIIAN PIZZA,CLASSIC,3,400950.0,92097.0,0
2025-08-17,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,5,761400.0,113967.0,0
2025-08-17,THE ITALIAN SUPREME PIZZA,SUPREME,10,1510650.0,240165.0,0
2025-08-17,THE ITALIAN VEGETABLES PIZZA,VEGGIE,1,135675.0,32076.0,0
2025-08-17,THE MEDITERRANEAN PIZZA,VEGGIE,3,457650.0,63747.0,0
2025-08-17,THE MEXICANA PIZZA,VEGGIE,3,457650.0,116802.0,0
2025-08-17,THE NAPOLITANA PIZZA,CLASSIC,3,356400.0,41148.0,0
2025-08-17,THE PEPPER SALAMI PIZZA,SUPREME,7,941625.0,235143.0,0
2025-08-17,THE PEPPERONI PIZZA,CLASSIC,5,483975.0,122310.0,0
2025-08-17,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,502200.0,129276.0,0
2025-08-17,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,6,836325.0,217242.0,0
2025-08-17,THE SICILIAN PIZZA,SUPREME,4,494100.0,100440.0,0
2025-08-17,THE SOPPRESSATA PIZZA,SUPREME,4,504225.0,84645.0,0
2025-08-17,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,8,1150200.0,153981.0,0
2025-08-17,THE SPICY ITALIAN PIZZA,SUPREME,3,437400.0,97767.0,0
2025-08-17,THE SPINACH AND FETA PIZZA,VEGGIE,4,587250.0,105624.0,1
2025-08-17,THE SPINACH PESTO PIZZA,VEGGIE,6,773550.0,113886.0,0
2025-08-17,THE SPINACH SUPREME PIZZA,SUPREME,3,437400.0,83754.0,1
2025-08-17,THE THAI CHICKEN PIZZA,CHICKEN,7,1046925.0,186948.0,0
2025-08-17,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,6,747225.0,208656.0,0
2025-08-18,THE BARBECUE CHICKEN PIZZA,CHICKEN,4,639900.0,140697.0,0
2025-08-18,THE BIG MEAT PIZZA,CLASSIC,7,680400.0,109431.0,0
2025-08-18,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-08-18,THE CALABRESE PIZZA,SUPREME,2,263250.0,33210.0,0
2025-08-18,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,11,1492425.0,389124.0,2
2025-08-18,THE CHICKEN ALFREDO PIZZA,CHICKEN,2,271350.0,50706.0,0
2025-08-18,THE CHICKEN PESTO PIZZA,CHICKEN,2,271350.0,52893.0,0
2025-08-18,THE CLASSIC DELUXE PIZZA,CLASSIC,6,648000.0,134298.0,0
2025-08-18,THE FIVE CHEESE PIZZA,VEGGIE,5,749250.0,125550.0,1
2025-08-18,THE FOUR CHEESE PIZZA,VEGGIE,6,820530.0,171882.0,1
2025-08-18,THE GREEK PIZZA,CLASSIC,2,303750.0,69903.0,1
2025-08-18,THE GREEN GARDEN PIZZA,VEGGIE,3,358425.0,58239.0,1
2025-08-18,THE HAWAIIAN PIZZA,CLASSIC,3,348300.0,55485.0,0
2025-08-18,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,3,461700.0,68283.0,0
2025-08-18,THE ITALIAN SUPREME PIZZA,SUPREME,5,670275.0,149040.0,1
2025-08-18,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,409050.0,93312.0,1
2025-08-18,THE MEDITERRANEAN PIZZA,VEGGIE,2,261225.0,47709.0,0
2025-08-18,THE MEXICANA PIZZA,VEGGIE,1,164025.0,43011.0,1
2025-08-18,THE NAPOLITANA PIZZA,CLASSIC,3,356400.0,41148.0,0
2025-08-18,THE PEPPER SALAMI PIZZA,SUPREME,5,739125.0,196263.0,2
2025-08-18,THE PEPPERONI PIZZA,CLASSIC,6,629775.0,140049.0,1
2025-08-18,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,230850.0,55323.0,0
2025-08-18,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,605475.0,98010.0,0
2025-08-18,THE SICILIAN PIZZA,SUPREME,3,330075.0,70065.0,1
2025-08-18,THE SOPPRESSATA PIZZA,SUPREME,4,571050.0,85860.0,0
2025-08-18,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,11,1622025.0,239517.0,1
2025-08-18,THE SPICY ITALIAN PIZZA,SUPREME,3,504225.0,107406.0,0
2025-08-18,THE SPINACH AND FETA PIZZA,VEGGIE,2,293625.0,52812.0,0
2025-08-18,THE SPINACH PESTO PIZZA,VEGGIE,5,637875.0,92259.0,1
2025-08-18,THE THAI CHICKEN PIZZA,CHICKEN,6,814050.0,138348.0,0
2025-08-18,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,6,680400.0,194643.0,0
2025-08-19,THE BARBECUE CHICKEN PIZZA,CHICKEN,3,471825.0,105867.0,0
2025-08-19,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,1
2025-08-19,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-08-19,THE CALABRESE PIZZA,SUPREME,2,295650.0,51435.0,0
2025-08-19,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1221075.0,312255.0,0
2025-08-19,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,407025.0,87885.0,0
2025-08-19,THE CHICKEN PESTO PIZZA,CHICKEN,2,303750.0,55647.0,1
2025-08-19,THE CLASSIC DELUXE PIZZA,CLASSIC,6,716850.0,157059.0,0
2025-08-19,THE FIVE CHEESE PIZZA,VEGGIE,2,299700.0,50220.0,0
2025-08-19,THE FOUR CHEESE PIZZA,VEGGIE,5,701055.0,149283.0,1
2025-08-19,THE GREEK PIZZA,CLASSIC,4,530550.0,114534.0,1
2025-08-19,THE GREEN GARDEN PIZZA,VEGGIE,1,97200.0,15390.0,0
2025-08-19,THE HAWAIIAN PIZZA,CLASSIC,4,411075.0,79542.0,0
2025-08-19,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,8,1186650.0,176418.0,1
2025-08-19,THE ITALIAN SUPREME PIZZA,SUPREME,8,1241325.0,198288.0,0
2025-08-19,THE ITALIAN VEGETABLES PIZZA,VEGGIE,1,103275.0,10854.0,0
2025-08-19,THE MEDITERRANEAN PIZZA,VEGGIE,2,328050.0,50706.0,1
2025-08-19,THE MEXICANA PIZZA,VEGGIE,4,589275.0,154224.0,0
2025-08-19,THE NAPOLITANA PIZZA,CLASSIC,8,1190700.0,309744.0,1
2025-08-19,THE PEPPER SALAMI PIZZA,SUPREME,5,672300.0,166698.0,1
2025-08-19,THE PEPPERONI PIZZA,CLASSIC,4,471825.0,107973.0,0
2025-08-19,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,526500.0,132516.0,0
2025-08-19,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,6,872775.0,174150.0,2
2025-08-19,THE SICILIAN PIZZA,SUPREME,5,560925.0,140535.0,0
2025-08-19,THE SOPPRESSATA PIZZA,SUPREME,3,504225.0,66825.0,1
2025-08-19,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,710775.0,103842.0,1
2025-08-19,THE SPICY ITALIAN PIZZA,SUPREME,10,1445850.0,317601.0,0
2025-08-19,THE SPINACH AND FETA PIZZA,VEGGIE,3,388800.0,47628.0,0
2025-08-19,THE SPINACH PESTO PIZZA,VEGGIE,7,907200.0,130734.0,0
2025-08-19,THE SPINACH SUPREME PIZZA,SUPREME,2,269325.0,51435.0,1
2025-08-19,THE THAI CHICKEN PIZZA,CHICKEN,2,336150.0,67554.0,0
2025-08-19,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,652050.0,177228.0,1
2025-08-20,THE BARBECUE CHICKEN PIZZA,CHICKEN,7,982125.0,229392.0,0
2025-08-20,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,0
2025-08-20,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-08-20,THE CALABRESE PIZZA,SUPREME,2,263250.0,33210.0,0
2025-08-20,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,7,1014525.0,256689.0,0
2025-08-20,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,135675.0,25353.0,0
2025-08-20,THE CHICKEN PESTO PIZZA,CHICKEN,1,135675.0,26892.0,0
2025-08-20,THE CLASSIC DELUXE PIZZA,CLASSIC,5,652050.0,163620.0,0
2025-08-20,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,0
2025-08-20,THE FOUR CHEESE PIZZA,VEGGIE,4,529740.0,108540.0,1
2025-08-20,THE GREEK PIZZA,CLASSIC,5,696600.0,133407.0,0
2025-08-20,THE GREEN GARDEN PIZZA,VEGGIE,1,97200.0,15390.0,0
2025-08-20,THE HAWAIIAN PIZZA,CLASSIC,9,1004400.0,202257.0,0
2025-08-20,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,522450.0,77598.0,1
2025-08-20,THE ITALIAN SUPREME PIZZA,SUPREME,3,402975.0,77598.0,0
2025-08-20,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,340200.0,100764.0,0
2025-08-20,THE MEDITERRANEAN PIZZA,VEGGIE,3,388800.0,39123.0,0
2025-08-20,THE MEXICANA PIZZA,VEGGIE,4,554850.0,141993.0,0
2025-08-20,THE NAPOLITANA PIZZA,CLASSIC,5,688500.0,135756.0,0
2025-08-20,THE PEPPER SALAMI PIZZA,SUPREME,2,301725.0,78813.0,0
2025-08-20,THE PEPPERONI PIZZA,CLASSIC,6,585225.0,138915.0,1
2025-08-20,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,1,89100.0,25110.0,0
2025-08-20,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,2,234900.0,55404.0,0
2025-08-20,THE SICILIAN PIZZA,SUPREME,4,526500.0,87885.0,0
2025-08-20,THE SOPPRESSATA PIZZA,SUPREME,4,637875.0,87075.0,0
2025-08-20,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,2,303750.0,36450.0,0
2025-08-20,THE SPICY ITALIAN PIZZA,SUPREME,6,874800.0,195534.0,0
2025-08-20,THE SPINACH AND FETA PIZZA,VEGGIE,6,846450.0,137376.0,0
2025-08-20,THE SPINACH PESTO PIZZA,VEGGIE,1,133650.0,16848.0,0
2025-08-20,THE SPINACH SUPREME PIZZA,SUPREME,3,303750.0,57348.0,0
2025-08-20,THE THAI CHICKEN PIZZA,CHICKEN,4,607500.0,120285.0,0
2025-08-20,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,226800.0,64881.0,0
2025-08-21,THE BARBECUE CHICKEN PIZZA,CHICKEN,7,884925.0,233523.0,0
2025-08-21,THE BIG MEAT PIZZA,CLASSIC,6,583200.0,93798.0,1
2025-08-21,THE CALABRESE PIZZA,SUPREME,2,295650.0,51435.0,0
2025-08-21,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,6,716850.0,164997.0,0
2025-08-21,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,407025.0,76059.0,0
2025-08-21,THE CHICKEN PESTO PIZZA,CHICKEN,2,206550.0,48276.0,0
2025-08-21,THE CLASSIC DELUXE PIZZA,CLASSIC,11,1429650.0,384750.0,2
2025-08-21,THE FIVE CHEESE PIZZA,VEGGIE,2,299700.0,50220.0,0
2025-08-21,THE FOUR CHEESE PIZZA,VEGGIE,5,649215.0,131139.0,1
2025-08-21,THE GREEK PIZZA,CLASSIC,9,1401300.0,239355.0,2
2025-08-21,THE GREEN GARDEN PIZZA,VEGGIE,4,486000.0,115992.0,1
2025-08-21,THE HAWAIIAN PIZZA,CLASSIC,11,1196775.0,232875.0,2
2025-08-21,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,627750.0,92988.0,0
